Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Sector
2017-01-03 00:00:00-05:00,42.09593021986183,42.26978334461158,41.321498232045606,41.724517822265625,1738900,0.0,0.0,PLD,Real Estate
2017-01-04 00:00:00-05:00,41.92998468287967,42.562173806288726,41.74032643859919,42.46734619140625,1429600,0.0,0.0,PLD,Real Estate
2017-01-05 00:00:00-05:00,42.253972603192814,42.522653298995145,42.00109700885119,42.48313903808594,1817900,0.0,0.0,PLD,Real Estate
2017-01-06 00:00:00-05:00,42.48314270039392,42.86245913912063,42.30138853969973,42.759727478027344,1573100,0.0,0.0,PLD,Real Estate
2017-01-09 00:00:00-05:00,42.8387611003904,42.87037131424417,42.35671588992612,42.43574142456055,1912200,0.0,0.0,PLD,Real Estate
2017-01-10 00:00:00-05:00,42.26978738927039,42.451541575938755,41.44794001210561,41.4637451171875,2344200,0.0,0.0,PLD,Real Estate
2017-01-11 00:00:00-05:00,41.40842323967269,41.685005005466884,41.23457012145054,41.289886474609375,3205800,0.0,0.0,PLD,Real Estate
2017-01-12 00:00:00-05:00,41.29779011660053,41.70871377628254,41.02910937813596,41.63759231567383,3314000,0.0,0.0,PLD,Real Estate
2017-01-13 00:00:00-05:00,41.71662430935617,41.92998872429347,41.31360163185821,41.32940673828125,1816800,0.0,0.0,PLD,Real Estate
2017-01-17 00:00:00-05:00,41.36101401092997,41.74823155447907,41.32150275493898,41.51115798950195,2469300,0.0,0.0,PLD,Real Estate
2017-01-18 00:00:00-05:00,41.51905887939329,42.08802755415655,41.51905887939329,41.76403045654297,3233400,0.0,0.0,PLD,Real Estate
2017-01-19 00:00:00-05:00,41.59807782410233,41.89046468849891,41.48744511943958,41.69290542602539,2241500,0.0,0.0,PLD,Real Estate
2017-01-20 00:00:00-05:00,41.748222250237774,41.89836619534785,41.4400272873567,41.54275894165039,2725700,0.0,0.0,PLD,Real Estate
2017-01-23 00:00:00-05:00,41.487450274632195,41.76403207065688,41.3610124515187,41.74822998046875,3834700,0.0,0.0,PLD,Real Estate
2017-01-24 00:00:00-05:00,42.072230722827214,42.45944527069118,40.61819412423287,40.9579963684082,4960100,0.0,0.0,PLD,Real Estate
2017-01-25 00:00:00-05:00,41.00540266171283,41.13184047720941,40.586577963102016,40.9263801574707,2716400,0.0,0.0,PLD,Real Estate
2017-01-26 00:00:00-05:00,41.139728947680325,41.281971813029735,40.22305437904752,40.254661560058594,3180200,0.0,0.0,PLD,Real Estate
2017-01-27 00:00:00-05:00,40.207261412750775,40.41272171662865,38.87175888674178,38.91917419433594,4714200,0.0,0.0,PLD,Real Estate
2017-01-30 00:00:00-05:00,38.982402945954114,39.0219142034797,38.429236297048725,38.51616287231445,3636100,0.0,0.0,PLD,Real Estate
2017-01-31 00:00:00-05:00,38.55567988330401,38.96660365482472,38.421337970251,38.603092193603516,4725200,0.0,0.0,PLD,Real Estate
2017-02-01 00:00:00-05:00,38.59519467605305,38.761143806308844,38.19217492907232,38.27909851074219,3907800,0.0,0.0,PLD,Real Estate
2017-02-02 00:00:00-05:00,38.29489124461932,38.97449567024697,38.286990199572344,38.76903533935547,3003600,0.0,0.0,PLD,Real Estate
2017-02-03 00:00:00-05:00,39.14834940702947,39.75683237850751,38.95079011815409,39.67780685424805,4524400,0.0,0.0,PLD,Real Estate
2017-02-06 00:00:00-05:00,39.55137598225453,39.76474041348681,38.942892903817864,39.02981948852539,2915500,0.0,0.0,PLD,Real Estate
2017-02-07 00:00:00-05:00,39.10092897930817,39.55926791653026,38.47664098461538,38.50825119018555,2627100,0.0,0.0,PLD,Real Estate
2017-02-08 00:00:00-05:00,38.59518661384766,39.08513285466909,38.4766498229883,39.01401138305664,2593000,0.0,0.0,PLD,Real Estate
2017-02-09 00:00:00-05:00,39.07722173401096,39.203659538222624,38.87175841809512,39.05351257324219,1825100,0.0,0.0,PLD,Real Estate
2017-02-10 00:00:00-05:00,39.006115033165784,39.606694076686296,39.006115033165784,39.598793029785156,1935300,0.0,0.0,PLD,Real Estate
2017-02-13 00:00:00-05:00,39.71731803392274,39.84375585798298,39.45654134064903,39.48815155029297,2183800,0.0,0.0,PLD,Real Estate
2017-02-14 00:00:00-05:00,39.34590644742491,39.49605041316442,38.82435007517963,39.44863510131836,2778100,0.0,0.0,PLD,Real Estate
2017-02-15 00:00:00-05:00,39.630396819483444,39.69361422798901,38.68211157577447,39.04561996459961,2537600,0.0,0.0,PLD,Real Estate
2017-02-16 00:00:00-05:00,39.164158529932564,39.859565127668056,39.07723195158667,39.606689453125,2586200,0.0,0.0,PLD,Real Estate
2017-02-17 00:00:00-05:00,39.62249511869067,39.7489329577463,39.06142739628857,39.66200637817383,3262900,0.0,0.0,PLD,Real Estate
2017-02-21 00:00:00-05:00,39.66200781854075,40.246784729482215,39.646202711270334,40.10454177856445,2767000,0.0,0.0,PLD,Real Estate
2017-02-22 00:00:00-05:00,40.001805915982295,40.23887647127778,39.70151795271532,39.780540466308594,1922900,0.0,0.0,PLD,Real Estate
2017-02-23 00:00:00-05:00,40.02551676522116,40.07292906956511,39.47235010325403,39.95439529418945,2530500,0.0,0.0,PLD,Real Estate
2017-02-24 00:00:00-05:00,39.859545115178186,40.428516604491485,39.77262159499026,40.365299224853516,2586000,0.0,0.0,PLD,Real Estate
2017-02-27 00:00:00-05:00,40.43643146817089,40.807843874483076,40.22307010126318,40.78413772583008,2032700,0.0,0.0,PLD,Real Estate
2017-02-28 00:00:00-05:00,40.72882752359686,40.823655147053074,40.049223024043116,40.341609954833984,3511600,0.0,0.0,PLD,Real Estate
2017-03-01 00:00:00-05:00,40.38111299847571,40.52335591198077,40.04131081782641,40.294189453125,2490800,0.0,0.0,PLD,Real Estate
2017-03-02 00:00:00-05:00,40.29419765036378,40.37322016749132,39.954395400586904,40.341609954833984,2197600,0.0,0.0,PLD,Real Estate
2017-03-03 00:00:00-05:00,40.30999568242503,40.428532460693916,39.9148771075494,40.41272735595703,2283000,0.0,0.0,PLD,Real Estate
2017-03-06 00:00:00-05:00,40.20726165994495,40.28628415857264,39.70941147794824,39.978092193603516,2275900,0.0,0.0,PLD,Real Estate
2017-03-07 00:00:00-05:00,39.985998681450816,40.07292525048472,39.63829541983068,39.94648742675781,1689600,0.0,0.0,PLD,Real Estate
2017-03-08 00:00:00-05:00,39.77262751342823,39.83584490247338,39.40911622198827,39.4565315246582,2964300,0.0,0.0,PLD,Real Estate
2017-03-09 00:00:00-05:00,39.53556339738484,39.73312268362324,38.871764075043174,38.95869064331055,1964600,0.0,0.0,PLD,Real Estate
2017-03-10 00:00:00-05:00,38.958690389176084,39.57507740808963,38.69000964106388,39.037715911865234,2367300,0.0,0.0,PLD,Real Estate
2017-03-13 00:00:00-04:00,39.44435972805584,39.53206750121023,39.07758149108233,39.300838470458984,2916600,0.44,0.0,PLD,Real Estate
2017-03-14 00:00:00-04:00,39.22110590372342,39.452334953075315,38.910144167784615,39.35665512084961,2463800,0.0,0.0,PLD,Real Estate
2017-03-15 00:00:00-04:00,39.508134745111256,40.58454389050135,39.42042699530843,40.42507553100586,3437700,0.0,0.0,PLD,Real Estate
2017-03-16 00:00:00-04:00,40.37723411067542,40.60048798900553,40.24168798214813,40.42507553100586,3147300,0.0,0.0,PLD,Real Estate
2017-03-17 00:00:00-04:00,40.66428927767008,41.007145293339775,40.5048208682598,40.64834213256836,5150100,0.0,0.0,PLD,Real Estate
2017-03-20 00:00:00-04:00,40.70414771031253,41.29417979799815,40.64833423410521,41.0709228515625,2634900,0.0,0.0,PLD,Real Estate
2017-03-21 00:00:00-04:00,41.11876441905943,41.302151990315444,40.17790432888939,40.193851470947266,4896800,0.0,0.0,PLD,Real Estate
2017-03-22 00:00:00-04:00,40.36129742984079,40.36129742984079,39.81910669201573,40.1141242980957,2785700,0.0,0.0,PLD,Real Estate
2017-03-23 00:00:00-04:00,40.05830126441284,40.88753127610337,39.99451270264878,40.552650451660156,2754500,0.0,0.0,PLD,Real Estate
2017-03-24 00:00:00-04:00,40.64037875917228,40.86363275505621,40.608484462158124,40.68821716308594,2177000,0.0,0.0,PLD,Real Estate
2017-03-27 00:00:00-04:00,40.480892754040475,40.67225236989346,39.667606782649685,39.76328659057617,2368300,0.0,0.0,PLD,Real Estate
2017-03-28 00:00:00-04:00,39.78721780188499,40.16994016155982,39.42043954579054,40.10615158081055,2949300,0.0,0.0,PLD,Real Estate
2017-03-29 00:00:00-04:00,40.00248521194071,40.38521050371286,39.82707274828505,40.377235412597656,2524900,0.0,0.0,PLD,Real Estate
2017-03-30 00:00:00-04:00,40.369272105841546,40.8715934570686,40.15399022319849,40.80780792236328,1972600,0.0,0.0,PLD,Real Estate
2017-03-31 00:00:00-04:00,40.759960869025726,41.41377847802418,40.656309009223115,41.36594009399414,3736800,0.0,0.0,PLD,Real Estate
2017-04-03 00:00:00-04:00,41.29418529502288,41.77258745237174,41.19053037900816,41.65298843383789,3512500,0.0,0.0,PLD,Real Estate
2017-04-04 00:00:00-04:00,41.56529114938541,41.93206643200191,41.38987556134816,41.86030578613281,2711600,0.0,0.0,PLD,Real Estate
2017-04-05 00:00:00-04:00,41.94003611481002,42.31478647112404,41.900169767493225,41.995849609375,2389000,0.0,0.0,PLD,Real Estate
2017-04-06 00:00:00-04:00,41.908146528834344,42.4024959467617,41.637051098046925,42.30681610107422,2470400,0.0,0.0,PLD,Real Estate
2017-04-07 00:00:00-04:00,42.24301511678253,43.080220364555295,42.24301511678253,42.72142028808594,3280900,0.0,0.0,PLD,Real Estate
2017-04-10 00:00:00-04:00,42.77723114118263,43.33536591101362,42.617762760542476,43.21576690673828,2683200,0.0,0.0,PLD,Real Estate
2017-04-11 00:00:00-04:00,43.17591226388837,43.63836734720927,43.08820447870496,43.518768310546875,3089500,0.0,0.0,PLD,Real Estate
2017-04-12 00:00:00-04:00,43.66227947146723,43.949321979518,43.494839022306515,43.797828674316406,3473700,0.0,0.0,PLD,Real Estate
2017-04-13 00:00:00-04:00,43.82175352186037,43.94932764838195,43.50281972635996,43.51079177856445,3119800,0.0,0.0,PLD,Real Estate
2017-04-17 00:00:00-04:00,43.71810583564206,44.084881104430835,43.56660945473689,44.06095886230469,3327500,0.0,0.0,PLD,Real Estate
2017-04-18 00:00:00-04:00,44.25231278251465,44.59516878253655,43.43902666908643,43.50281524658203,4335600,0.0,0.0,PLD,Real Estate
2017-04-19 00:00:00-04:00,43.46295363653228,43.566608572693966,42.96860423897301,43.29551315307617,3160900,0.0,0.0,PLD,Real Estate
2017-04-20 00:00:00-04:00,43.40712884230195,43.51078375148018,42.864938144209454,43.47888946533203,2336600,0.0,0.0,PLD,Real Estate
2017-04-21 00:00:00-04:00,43.46295469349784,43.662289476252404,43.23172865712417,43.33538055419922,2842900,0.0,0.0,PLD,Real Estate
